-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2012-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2013-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2013-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2013-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2013-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2013-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2013-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2013-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2013-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2013-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2013-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2013-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2013-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2014-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2014-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2014-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2014-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2014-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2014-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2014-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2014-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2014-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2014-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2014-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2014-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2015-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2015-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2015-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2015-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2015-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2015-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2015-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2015-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2015-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2015-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2015-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2015-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2016-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2016-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2016-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2016-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2016-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2016-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2016-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2016-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2016-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2016-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2016-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2016-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2017-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2017-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2017-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2017-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2017-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2017-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2017-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2017-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2017-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2017-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2017-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2017-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2018-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2018-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2018-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2018-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2018-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2018-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2018-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2018-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2018-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2018-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2018-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2018-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2019-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2019-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2019-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2019-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2019-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2019-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2019-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2019-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2019-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2019-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2019-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2019-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2020-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
2020-02-15 00:00:00	7	2
-0.0	5.775
-5.0	5.252
-10.0	4.939
-15.0	3.880
-20.0	3.830
-25.0	3.915
-12000	3.915
2020-03-15 00:00:00	7	2
-0.0	4.857
-5.0	4.092
-10.0	3.941
-15.0	3.287
-20.0	3.413
-25.0	3.630
-12000	3.630
2020-04-15 00:00:00	7	2
-0.0	2.277
-5.0	1.197
-10.0	1.340
-15.0	1.049
-20.0	1.065
-25.0	1.143
-12000	1.143
2020-05-15 00:00:00	7	2
-0.0	1.448
-5.0	0.618
-10.0	0.504
-15.0	0.256
-20.0	0.320
-25.0	0.421
-12000	0.421
2020-06-15 00:00:00	7	2
-0.0	0.924
-5.0	0.399
-10.0	0.352
-15.0	0.093
-20.0	0.085
-25.0	0.087
-12000	0.087
2020-07-15 00:00:00	7	2
-0.0	0.286
-5.0	0.246
-10.0	0.242
-15.0	0.153
-20.0	0.227
-25.0	0.406
-12000	0.406
2020-08-15 00:00:00	7	2
-0.0	0.260
-5.0	0.217
-10.0	0.237
-15.0	0.139
-20.0	0.147
-25.0	0.370
-12000	0.370
2020-09-15 00:00:00	7	2
-0.0	0.282
-5.0	0.217
-10.0	0.237
-15.0	0.200
-20.0	0.259
-25.0	0.587
-12000	0.587
2020-10-15 00:00:00	7	2
-0.0	0.944
-5.0	0.678
-10.0	0.679
-15.0	0.450
-20.0	0.630
-25.0	0.796
-12000	0.796
2020-11-15 00:00:00	7	2
-0.0	1.461
-5.0	1.195
-10.0	1.176
-15.0	0.873
-20.0	1.021
-25.0	1.141
-12000	1.141
2020-12-15 00:00:00	7	2
-0.0	3.023
-5.0	2.555
-10.0	2.512
-15.0	1.791
-20.0	1.906
-25.0	2.041
-12000	2.041
2021-01-15 00:00:00	7	2
-0.0	5.042
-5.0	4.316
-10.0	4.107
-15.0	3.405
-20.0	3.508
-25.0	3.584
-12000	3.584
