-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2012-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2013-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2013-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2013-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2013-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2013-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2013-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2013-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2013-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2013-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2013-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2013-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2013-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2014-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2014-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2014-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2014-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2014-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2014-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2014-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2014-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2014-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2014-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2014-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2014-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2015-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2015-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2015-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2015-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2015-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2015-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2015-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2015-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2015-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2015-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2015-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2015-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2016-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2016-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2016-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2016-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2016-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2016-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2016-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2016-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2016-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2016-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2016-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2016-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2017-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2017-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2017-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2017-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2017-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2017-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2017-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2017-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2017-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2017-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2017-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2017-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2018-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2018-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2018-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2018-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2018-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2018-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2018-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2018-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2018-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2018-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2018-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2018-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2019-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2019-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2019-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2019-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2019-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2019-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2019-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2019-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2019-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2019-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2019-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2019-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2020-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
2020-02-15 00:00:00	7	2
-0.0	0.674
-5.0	0.673
-10.0	0.663
-15.0	0.631
-20.0	0.628
-25.0	0.632
-12000	0.632
2020-03-15 00:00:00	7	2
-0.0	0.556
-5.0	0.561
-10.0	0.544
-15.0	0.561
-20.0	0.578
-25.0	0.596
-12000	0.596
2020-04-15 00:00:00	7	2
-0.0	0.336
-5.0	0.339
-10.0	0.266
-15.0	0.294
-20.0	0.252
-25.0	0.268
-12000	0.268
2020-05-15 00:00:00	7	2
-0.0	0.209
-5.0	0.211
-10.0	0.158
-15.0	0.181
-20.0	0.216
-25.0	0.241
-12000	0.241
2020-06-15 00:00:00	7	2
-0.0	0.192
-5.0	0.199
-10.0	0.163
-15.0	0.160
-20.0	0.202
-25.0	0.249
-12000	0.249
2020-07-15 00:00:00	7	2
-0.0	0.361
-5.0	0.350
-10.0	0.347
-15.0	0.315
-20.0	0.379
-25.0	0.442
-12000	0.442
2020-08-15 00:00:00	7	2
-0.0	0.318
-5.0	0.286
-10.0	0.255
-15.0	0.164
-20.0	0.225
-25.0	0.318
-12000	0.318
2020-09-15 00:00:00	7	2
-0.0	0.398
-5.0	0.342
-10.0	0.300
-15.0	0.195
-20.0	0.234
-25.0	0.330
-12000	0.330
2020-10-15 00:00:00	7	2
-0.0	0.330
-5.0	0.306
-10.0	0.298
-15.0	0.224
-20.0	0.238
-25.0	0.260
-12000	0.260
2020-11-15 00:00:00	7	2
-0.0	0.365
-5.0	0.344
-10.0	0.336
-15.0	0.270
-20.0	0.282
-25.0	0.296
-12000	0.296
2020-12-15 00:00:00	7	2
-0.0	0.543
-5.0	0.509
-10.0	0.510
-15.0	0.463
-20.0	0.458
-25.0	0.475
-12000	0.475
2021-01-15 00:00:00	7	2
-0.0	0.611
-5.0	0.591
-10.0	0.581
-15.0	0.559
-20.0	0.566
-25.0	0.570
-12000	0.570
